latS,lonW,latin,count
70,20,Turdus iliacus,65
70,20,Turdus pilaris,64
70,20,Oenanthe oenanthe,57
70,20,Numenius phaeopus,53
70,20,Chloris chloris,53
70,20,Pluvialis apricaria,52
70,20,Larus fuscus,50
70,20,Acanthis flammea,50
70,20,Phylloscopus trochilus,49
70,20,Motacilla alba,49
70,20,Stercorarius skua,47
70,20,Pica pica,47
70,20,Parus major,41
70,20,Luscinia svecica,40
70,20,Turdus torquatus,39
70,20,Plectrophenax nivalis,37
70,20,Sterna hirundo,35
70,20,Fringilla montifringilla,34
70,20,Anthus petrosus,31
70,20,Lagopus muta,31
70,20,Passer domesticus,28
70,20,Buteo lagopus,27
70,20,Cuculus canorus,27
70,20,Falco tinnunculus,27
70,20,Emberiza schoeniclus,26
70,20,Acrocephalus schoenobaenus,26
70,20,Cinclus cinclus,25
70,20,Charadrius hiaticula,25
70,20,Clangula hyemalis,24
70,20,Morus bassanus,21
70,20,Fulmarus glacialis,21
70,20,Linaria flavirostris,21
70,20,Sturnus vulgaris,21
70,20,Anas platyrhynchos,19
70,20,Poecile montanus,18
70,20,Calidris maritima,17
70,20,Gavia stellata,17
70,20,Pyrrhula pyrrhula,17
70,20,Ardea cinerea,17
70,20,Falco columbarius,17
70,20,Phylloscopus collybita,16
70,20,Melanitta nigra,16
70,20,Chroicocephalus ridibundus,16
70,20,Actitis hypoleucos,13
70,20,Ficedula hypoleuca,13
70,20,Larus hyperboreus,12
70,20,Lyrurus tetrix,11
70,20,Anas crecca,11
70,20,Hirundo rustica,11
70,20,Arenaria interpres,10
70,20,Alle alle,9
70,20,Scolopax rusticola,9
70,20,Fringilla coelebs,9
70,20,Larus glaucoides,8
70,20,Gavia adamsii,8
70,20,Riparia riparia,8
70,20,Prunella modularis,8
70,20,Calidris pugnax,8
70,20,Aquila chrysaetos,7
70,20,Anser brachyrhynchus,7
70,20,Aythya fuligula,7
70,20,Tringa erythropus,6
70,20,Calidris canutus,6
70,20,Asio flammeus,6
70,20,Melanitta fusca,6
70,20,Somateria spectabilis,6
70,20,Garrulus glandarius,6
70,20,Dendrocopos major,5
70,20,Uria lomvia,5
70,20,Gavia arctica,5
70,20,Columba palumbus,5
70,20,Phalaropus lobatus,5
70,20,Phoenicurus phoenicurus,5
70,22,Haematopus ostralegus,2118
70,22,Larus canus,2089
70,22,Larus argentatus,2078
70,22,Mergus serrator,1877
70,22,Somateria mollissima,1833
70,22,Anas platyrhynchos,1665
70,22,Larus marinus,1661
70,22,Corvus cornix,1591
70,22,Cepphus grylle,1302
70,22,Turdus pilaris,1083
70,22,Pica pica,1022
70,22,Haliaeetus albicilla,958
70,22,Corvus corax,865
70,22,Phalacrocorax carbo,864
70,22,Clangula hyemalis,840
70,22,Parus major,786
70,22,Chloris chloris,759
70,22,Rissa tridactyla,751
70,22,Anser anser,633
70,22,Tringa totanus,615
70,22,Turdus iliacus,604
70,22,Ardea cinerea,583
70,22,Motacilla alba,566
70,22,Passer domesticus,524
70,22,Chroicocephalus ridibundus,503
70,22,Mergus merganser,501
70,22,Poecile montanus,498
70,22,Anthus pratensis,495
70,22,Acanthis flammea,491
70,22,Phylloscopus trochilus,453
70,22,Melanitta fusca,453
70,22,Tadorna tadorna,445
70,22,Fringilla montifringilla,427
70,22,Pluvialis apricaria,413
70,22,Pyrrhula pyrrhula,413
70,22,Plectrophenax nivalis,391
70,22,Buteo lagopus,385
70,22,Gavia stellata,361
70,22,Numenius arquata,358
70,22,Anas crecca,336
70,22,Cyanistes caeruleus,334
70,22,Oenanthe oenanthe,331
70,22,Lagopus lagopus,321
70,22,Alca torda,315
70,22,Sterna paradisaea,291
70,22,Actitis hypoleucos,284
70,22,Melanitta nigra,269
70,22,Cygnus cygnus,264
70,22,Calidris maritima,249
70,22,Gavia arctica,246
70,22,Mareca penelope,237
70,22,Charadrius hiaticula,231
70,22,Ficedula hypoleuca,224
70,22,Passer montanus,221
70,22,Anas acuta,219
70,22,Cinclus cinclus,209
70,22,Gallinago gallinago,208
70,22,Bombycilla garrulus,200
70,22,Phylloscopus collybita,196
70,22,Stercorarius longicaudus,193
70,22,Luscinia svecica,192
70,22,Stercorarius parasiticus,185
70,22,Turdus torquatus,183
70,22,Cuculus canorus,177
70,22,Turdus merula,169
70,22,Linaria flavirostris,166
70,22,Limosa lapponica,158
70,22,Numenius phaeopus,148
70,22,Tringa glareola,141
70,22,Aythya fuligula,135
70,22,Prunella modularis,133
70,22,Lagopus muta,125
70,22,Calidris alpina,124
70,22,Turdus philomelos,124
70,22,Podiceps auritus,116
70,22,Falco columbarius,115
70,22,Tringa nebularia,112
70,22,Sterna hirundo,107
70,22,Calidris pugnax,106
70,22,Scolopax rusticola,105
70,22,Sturnus vulgaris,102
70,22,Phalacrocorax aristotelis,101
70,22,Falco tinnunculus,92
70,22,Bucephala clangula,91
70,22,Surnia ulula,87
70,22,Alle alle,85
70,22,Fringilla coelebs,82
70,22,Aythya marila,81
70,22,Columba palumbus,80
70,22,Emberiza schoeniclus,79
70,22,Uria aalge,76
70,22,Accipiter nisus,70
70,22,Tringa erythropus,70
70,22,Phalaropus lobatus,69
70,22,Phoenicurus phoenicurus,69
70,22,Spinus spinus,67
70,22,Calcarius lapponicus,66
70,22,Columba livia,66
70,22,Somateria spectabilis,66
70,22,Erithacus rubecula,63
70,22,Acanthis hornemanni,63
70,22,Aegolius funereus,58
70,22,Dendrocopos major,56
70,22,Fratercula arctica,55
70,22,Acrocephalus schoenobaenus,52
70,22,Calidris temminckii,50
70,22,Larus fuscus,48
70,22,Garrulus glandarius,48
70,22,Lyrurus tetrix,43
70,22,Asio flammeus,40
70,22,Hirundo rustica,36
70,22,Aquila chrysaetos,34
70,22,Anthus trivialis,34
70,22,Cygnus olor,33
70,22,Calidris canutus,32
70,22,Anthus cervinus,32
70,22,Larus hyperboreus,30
70,22,Gavia adamsii,30
70,22,Emberiza citrinella,29
70,22,Delichon urbicum,28
70,22,Larus glaucoides,27
70,22,Grus grus,25
70,22,Accipiter gentilis,25
70,22,Anthus petrosus,25
70,22,Sylvia borin,24
70,22,Sylvia atricapilla,23
70,22,Fulmarus glacialis,22
70,22,Dryobates minor,21
70,22,Stercorarius skua,20
70,22,Arenaria interpres,20
70,22,Motacilla flava,20
70,22,Vanellus vanellus,19
70,22,Falco peregrinus,19
70,22,Riparia riparia,19
70,22,Branta bernicla,19
70,22,Spatula clypeata,19
70,22,Charadrius morinellus,18
70,22,Podiceps grisegena,15
70,22,Loxia curvirostra,15
70,22,Falco rusticolus,14
70,22,Anser brachyrhynchus,13
70,22,Anser serrirostris,13
70,22,Regulus regulus,12
70,22,Certhia familiaris,12
70,22,Muscicapa striata,12
70,22,Glaucidium passerinum,12
70,22,Calidris minuta,11
70,22,Phylloscopus inornatus,11
70,22,Limosa limosa,10
70,22,Gavia immer,10
70,22,Pinicola enucleator,10
70,22,Morus bassanus,9
70,22,Uria lomvia,9
70,22,Lymnocryptes minimus,9
70,22,Saxicola rubetra,9
70,22,Calidris alba,8
70,22,Periparus ater,8
70,22,Coccothraustes coccothraustes,8
70,22,Streptopelia decaocto,8
70,22,Anser fabalis,8
70,22,Stercorarius pomarinus,7
70,22,Lanius excubitor,7
70,22,Fulica atra,6
70,22,Netta rufina,6
70,22,Hydrocoloeus minutus,6
70,22,Eremophila alpestris,6
70,22,Calidris ferruginea,5
70,22,Upupa epops,5
70,22,Apus apus,5
70,22,Calidris falcinellus,5
70,22,Mareca strepera,5
70,24,Anser anser,3596
70,24,Larus canus,2662
70,24,Haematopus ostralegus,2660
70,24,Anthus pratensis,2223
70,24,Phylloscopus trochilus,2166
70,24,Haliaeetus albicilla,2139
70,24,Mareca penelope,2128
70,24,Anas platyrhynchos,2018
70,24,Tadorna tadorna,1931
70,24,Tringa totanus,1883
70,24,Corvus cornix,1866
70,24,Acanthis flammea,1827
70,24,Mergus serrator,1825
70,24,Anas crecca,1761
70,24,Pluvialis apricaria,1742
70,24,Turdus iliacus,1714
70,24,Limosa lapponica,1691
70,24,Larus argentatus,1623
70,24,Anas acuta,1622
70,24,Mergus merganser,1597
70,24,Buteo lagopus,1577
70,24,Numenius arquata,1562
70,24,Chloris chloris,1559
70,24,Anser erythropus,1558
70,24,Larus marinus,1554
70,24,Grus grus,1544
70,24,Fringilla montifringilla,1538
70,24,Turdus pilaris,1521
70,24,Somateria mollissima,1478
70,24,Parus major,1428
70,24,Charadrius hiaticula,1413
70,24,Calidris alpina,1395
70,24,Aythya fuligula,1286
70,24,Calidris pugnax,1199
70,24,Podiceps auritus,1190
70,24,Motacilla alba,1139
70,24,Pica pica,1118
70,24,Clangula hyemalis,1111
70,24,Luscinia svecica,1107
70,24,Chroicocephalus ridibundus,1088
70,24,Corvus corax,1084
70,24,Anser fabalis,1082
70,24,Cygnus cygnus,1056
70,24,Poecile montanus,1045
70,24,Oenanthe oenanthe,963
70,24,Phalacrocorax carbo,946
70,24,Stercorarius parasiticus,945
70,24,Passer domesticus,912
70,24,Gavia arctica,897
70,24,Tringa glareola,871
70,24,Emberiza schoeniclus,867
70,24,Numenius phaeopus,866
70,24,Gallinago gallinago,829
70,24,Lagopus lagopus,812
70,24,Cepphus grylle,812
70,24,Calidris canutus,806
70,24,Anser serrirostris,804
70,24,Sterna paradisaea,796
70,24,Melanitta nigra,738
70,24,Tringa nebularia,704
70,24,Calidris temminckii,664
70,24,Bucephala clangula,664
70,24,Gavia stellata,662
70,24,Plectrophenax nivalis,654
70,24,Vanellus vanellus,620
70,24,Melanitta fusca,598
70,24,Pyrrhula pyrrhula,587
70,24,Tringa erythropus,547
70,24,Passer montanus,544
70,24,Calcarius lapponicus,524
70,24,Phylloscopus collybita,523
70,24,Falco columbarius,518
70,24,Ficedula hypoleuca,503
70,24,Prunella modularis,487
70,24,Bombycilla garrulus,469
70,24,Cyanistes caeruleus,465
70,24,Stercorarius longicaudus,434
70,24,Cuculus canorus,412
70,24,Riparia riparia,404
70,24,Phoenicurus phoenicurus,403
70,24,Calidris maritima,402
70,24,Larus fuscus,387
70,24,Asio flammeus,368
70,24,Phalaropus lobatus,360
70,24,Falco tinnunculus,352
70,24,Actitis hypoleucos,348
70,24,Motacilla flava,333
70,24,Calidris minuta,329
70,24,Falco peregrinus,311
70,24,Anser brachyrhynchus,303
70,24,Turdus torquatus,298
70,24,Ardea cinerea,289
70,24,Arenaria interpres,273
70,24,Rissa tridactyla,271
70,24,Lagopus muta,267
70,24,Spatula clypeata,266
70,24,Acanthis hornemanni,237
70,24,Aythya marila,236
70,24,Limosa limosa,226
70,24,Fringilla coelebs,213
70,24,Acrocephalus schoenobaenus,211
70,24,Turdus philomelos,209
70,24,Hirundo rustica,198
70,24,Cinclus cinclus,193
70,24,Alca torda,191
70,24,Scolopax rusticola,188
70,24,Surnia ulula,185
70,24,Turdus merula,180
70,24,Columba palumbus,175
70,24,Anser albifrons,173
70,24,Linaria flavirostris,173
70,24,Lanius excubitor,166
70,24,Sylvia borin,151
70,24,Calidris ferruginea,144
70,24,Gavia adamsii,143
70,24,Mareca strepera,140
70,24,Calidris alba,139
70,24,Anthus cervinus,134
70,24,Somateria spectabilis,130
70,24,Sturnus vulgaris,130
70,24,Spinus spinus,128
70,24,Spatula querquedula,120
70,24,Branta leucopsis,115
70,24,Dendrocopos major,113
70,24,Erithacus rubecula,110
70,24,Poecile cinctus,109
70,24,Emberiza citrinella,109
70,24,Accipiter nisus,106
70,24,Mergellus albellus,106
70,24,Garrulus glandarius,99
70,24,Sterna hirundo,92
70,24,Phalacrocorax aristotelis,90
70,24,Aegolius funereus,86
70,24,Perisoreus infaustus,82
70,24,Fratercula arctica,81
70,24,Charadrius morinellus,77
70,24,Anthus petrosus,77
70,24,Streptopelia decaocto,75
70,24,Lymnocryptes minimus,72
70,24,Picoides tridactylus,61
70,24,Falco rusticolus,55
70,24,Muscicapa striata,52
70,24,Phylloscopus inornatus,50
70,24,Aquila chrysaetos,46
70,24,Accipiter gentilis,45
70,24,Delichon urbicum,45
70,24,Sylvia atricapilla,45
70,24,Alauda arvensis,43
70,24,Uria aalge,42
70,24,Podiceps grisegena,42
70,24,Anthus trivialis,41
70,24,Hydrocoloeus minutus,41
70,24,Troglodytes troglodytes,40
70,24,Pluvialis squatarola,37
70,24,Gavia immer,37
70,24,Saxicola rubetra,36
70,24,Dryobates minor,35
70,24,Calidris falcinellus,34
70,24,Branta bernicla,33
70,24,Circus cyaneus,30
70,24,Regulus regulus,24
70,24,Periparus ater,24
70,24,Columba livia,24
70,24,Pinicola enucleator,23
70,24,Loxia curvirostra,23
70,24,Anser indicus,22
70,24,Alle alle,21
70,24,Phylloscopus borealis,20
70,24,Aegithalos caudatus,20
70,24,Coccothraustes coccothraustes,19
70,24,Morus bassanus,17
70,24,Sylvia curruca,17
70,24,Asio otus,17
70,24,Phylloscopus sibillatrix,17
70,24,Larus hyperboreus,15
70,24,Fulmarus glacialis,15
70,24,Stercorarius pomarinus,15
70,24,Anas carolinensis,15
70,24,Polysticta stelleri,15
70,24,Ardea alba,15
70,24,Mareca americana,14
70,24,Pastor roseus,14
70,24,Apus apus,12
70,24,Stercorarius skua,11
70,24,Tringa ochropus,11
70,24,Calidris melanotos,11
70,24,Eremophila alpestris,11
70,24,Turdus viscivorus,10
70,24,Tadorna ferruginea,10
70,24,Vanellus leucurus,10
70,24,Pandion haliaetus,9
70,24,Nucifraga caryocatactes,9
70,24,Anthus hodgsoni,9
70,24,Corvus corone,9
70,24,Merops apiaster,8
70,24,Loxia pytyopsittacus,8
70,24,Melanitta deglandi,8
70,24,Melanitta perspicillata,8
70,24,Branta canadensis,8
70,24,Tetrao urogallus,7
70,24,Sylvia nisoria,7
70,24,Streptopelia turtur,7
70,24,Cygnus columbianus,7
70,24,Coloeus monedula,7
70,24,Circus aeruginosus,6
70,24,Tringa flavipes,6
70,24,Acrocephalus dumetorum,6
70,24,Aix galericulata,6
70,24,Branta hutchinsii,6
70,24,Buteo buteo,5
70,24,Larus glaucoides,5
70,24,Thalasseus sandvicensis,5
70,24,Ciconia ciconia,5
70,24,Podiceps cristatus,5
70,24,Carduelis carduelis,5
70,24,Netta rufina,5
70,24,Upupa epops,5
70,24,Milvus migrans,5
70,24,Glaucidium passerinum,5
70,24,Jynx torquilla,5
70,26,Pluvialis apricaria,853
70,26,Larus canus,798
70,26,Mergus serrator,676
70,26,Haematopus ostralegus,601
70,26,Tringa totanus,573
70,26,Charadrius hiaticula,560
70,26,Larus argentatus,498
70,26,Cepphus grylle,472
70,26,Mergus merganser,454
70,26,Larus marinus,453
70,26,Anthus pratensis,448
70,26,Anas crecca,436
70,26,Clangula hyemalis,421
70,26,Calidris alpina,417
70,26,Corvus cornix,407
70,26,Buteo lagopus,402
70,26,Cygnus cygnus,395
70,26,Oenanthe oenanthe,375
70,26,Lagopus muta,370
70,26,Turdus iliacus,365
70,26,Anas platyrhynchos,342
70,26,Phylloscopus trochilus,329
70,26,Calidris temminckii,328
70,26,Lagopus lagopus,323
70,26,Plectrophenax nivalis,315
70,26,Haliaeetus albicilla,311
70,26,Stercorarius longicaudus,311
70,26,Calcarius lapponicus,291
70,26,Turdus pilaris,290
70,26,Gavia stellata,289
70,26,Tadorna tadorna,282
70,26,Chroicocephalus ridibundus,277
70,26,Gavia arctica,275
70,26,Stercorarius parasiticus,268
70,26,Motacilla alba,265
70,26,Anser anser,261
70,26,Acanthis flammea,248
70,26,Corvus corax,224
70,26,Anas acuta,223
70,26,Sterna paradisaea,219
70,26,Fringilla montifringilla,209
70,26,Somateria mollissima,207
70,26,Luscinia svecica,206
70,26,Gallinago gallinago,205
70,26,Tringa glareola,196
70,26,Limosa lapponica,193
70,26,Phalaropus lobatus,183
70,26,Phalacrocorax carbo,181
70,26,Calidris canutus,179
70,26,Aythya fuligula,179
70,26,Mareca penelope,177
70,26,Arenaria interpres,170
70,26,Numenius phaeopus,170
70,26,Calidris pugnax,165
70,26,Pica pica,164
70,26,Falco columbarius,125
70,26,Melanitta nigra,121
70,26,Ardea cinerea,112
70,26,Passer domesticus,111
70,26,Falco tinnunculus,108
70,26,Actitis hypoleucos,103
70,26,Calidris minuta,99
70,26,Rissa tridactyla,91
70,26,Cuculus canorus,91
70,26,Tringa erythropus,83
70,26,Emberiza schoeniclus,83
70,26,Phalacrocorax aristotelis,80
70,26,Anthus cervinus,79
70,26,Numenius arquata,78
70,26,Turdus torquatus,78
70,26,Calidris maritima,77
70,26,Tringa nebularia,76
70,26,Grus grus,72
70,26,Charadrius morinellus,70
70,26,Melanitta fusca,68
70,26,Chloris chloris,68
70,26,Parus major,61
70,26,Bucephala clangula,54
70,26,Anser serrirostris,50
70,26,Asio flammeus,49
70,26,Aythya marila,47
70,26,Cinclus cinclus,44
70,26,Motacilla flava,41
70,26,Anser brachyrhynchus,40
70,26,Linaria flavirostris,39
70,26,Ficedula hypoleuca,37
70,26,Surnia ulula,37
70,26,Phylloscopus collybita,36
70,26,Hirundo rustica,34
70,26,Poecile montanus,33
70,26,Acanthis hornemanni,31
70,26,Sterna hirundo,31
70,26,Bombycilla garrulus,28
70,26,Prunella modularis,25
70,26,Fratercula arctica,23
70,26,Scolopax rusticola,23
70,26,Gavia adamsii,23
70,26,Garrulus glandarius,23
70,26,Alca torda,23
70,26,Limosa limosa,22
70,26,Phoenicurus phoenicurus,22
70,26,Spatula clypeata,22
70,26,Acrocephalus schoenobaenus,20
70,26,Pyrrhula pyrrhula,18
70,26,Dendrocopos major,17
70,26,Larus fuscus,17
70,26,Anser fabalis,17
70,26,Passer montanus,17
70,26,Eremophila alpestris,17
70,26,Columba palumbus,15
70,26,Lanius excubitor,15
70,26,Anthus petrosus,13
70,26,Turdus philomelos,13
70,26,Mareca strepera,13
70,26,Gavia immer,12
70,26,Turdus merula,12
70,26,Somateria spectabilis,12
70,26,Falco peregrinus,11
70,26,Columba livia,11
70,26,Branta canadensis,10
70,26,Corvus corone,10
70,26,Vanellus vanellus,9
70,26,Calidris ferruginea,9
70,26,Larus hyperboreus,8
70,26,Uria aalge,8
70,26,Fulmarus glacialis,8
70,26,Calidris alba,8
70,26,Podiceps auritus,8
70,26,Aix galericulata,8
70,26,Sturnus vulgaris,8
70,26,Lymnocryptes minimus,7
70,26,Aquila chrysaetos,6
70,26,Pandion haliaetus,6
70,26,Stercorarius pomarinus,6
70,26,Falco rusticolus,6
70,26,Spatula querquedula,6
70,26,Pluvialis squatarola,5
70,26,Accipiter nisus,5
70,26,Periparus ater,5
70,26,Riparia riparia,5
70,26,Lanius isabellinus,5
70,26,Sylvia borin,5
70,26,Fringilla coelebs,5
70,26,Anser albifrons,5
70,26,Ardea alba,5
70,28,Haematopus ostralegus,3030
70,28,Somateria mollissima,2934
70,28,Larus canus,2802
70,28,Larus argentatus,2800
70,28,Larus marinus,2415
70,28,Charadrius hiaticula,2389
70,28,Tringa totanus,2330
70,28,Corvus cornix,2330
70,28,Limosa lapponica,2317
70,28,Mergus merganser,2229
70,28,Mergus serrator,2159
70,28,Haliaeetus albicilla,2153
70,28,Passer domesticus,2133
70,28,Clangula hyemalis,2107
70,28,Calidris alpina,2043
70,28,Anas platyrhynchos,2015
70,28,Stercorarius parasiticus,1881
70,28,Rissa tridactyla,1681
70,28,Buteo lagopus,1667
70,28,Anthus pratensis,1590
70,28,Chloris chloris,1554
70,28,Tadorna tadorna,1548
70,28,Phylloscopus trochilus,1521
70,28,Phalaropus lobatus,1461
70,28,Acanthis flammea,1449
70,28,Turdus pilaris,1421
70,28,Polysticta stelleri,1352
70,28,Anas crecca,1308
70,28,Anser anser,1296
70,28,Pluvialis apricaria,1295
70,28,Turdus iliacus,1280
70,28,Chroicocephalus ridibundus,1252
70,28,Calidris pugnax,1251
70,28,Pica pica,1199
70,28,Motacilla alba,1173
70,28,Cepphus grylle,1167
70,28,Stercorarius longicaudus,1138
70,28,Calidris maritima,1137
70,28,Phalacrocorax carbo,1130
70,28,Sterna paradisaea,1081
70,28,Parus major,1055
70,28,Aythya fuligula,994
70,28,Calidris temminckii,971
70,28,Oenanthe oenanthe,948
70,28,Mareca penelope,937
70,28,Gavia stellata,932
70,28,Anas acuta,926
70,28,Cygnus cygnus,919
70,28,Corvus corax,878
70,28,Numenius arquata,875
70,28,Calcarius lapponicus,853
70,28,Fringilla montifringilla,851
70,28,Somateria spectabilis,841
70,28,Anthus cervinus,835
70,28,Luscinia svecica,802
70,28,Tringa glareola,759
70,28,Melanitta nigra,753
70,28,Arenaria interpres,697
70,28,Gavia arctica,685
70,28,Plectrophenax nivalis,673
70,28,Emberiza schoeniclus,638
70,28,Numenius phaeopus,633
70,28,Bucephala clangula,623
70,28,Lagopus lagopus,601
70,28,Larus hyperboreus,592
70,28,Poecile montanus,575
70,28,Melanitta fusca,541
70,28,Calidris minuta,535
70,28,Grus grus,502
70,28,Asio flammeus,479
70,28,Gallinago gallinago,469
70,28,Aythya marila,461
70,28,Calidris canutus,446
70,28,Surnia ulula,433
70,28,Bombycilla garrulus,423
70,28,Pyrrhula pyrrhula,420
70,28,Acanthis hornemanni,392
70,28,Eremophila alpestris,388
70,28,Anser fabalis,383
70,28,Anser serrirostris,373
70,28,Falco columbarius,367
70,28,Falco tinnunculus,343
70,28,Motacilla flava,319
70,28,Tringa erythropus,303
70,28,Lagopus muta,288
70,28,Fratercula arctica,280
70,28,Phalacrocorax aristotelis,273
70,28,Fulmarus glacialis,270
70,28,Morus bassanus,268
70,28,Ficedula hypoleuca,268
70,28,Passer montanus,268
70,28,Columba livia,266
70,28,Cyanistes caeruleus,265
70,28,Alca torda,253
70,28,Actitis hypoleucos,246
70,28,Acrocephalus schoenobaenus,240
70,28,Riparia riparia,229
70,28,Prunella modularis,219
70,28,Cuculus canorus,216
70,28,Larus glaucoides,209
70,28,Hirundo rustica,203
70,28,Vanellus vanellus,200
